brand,processor_brand,processor_name,proc_gn,ram,ram_type,ssd,hdd,graphic_card_gb,Price
5,0,6,10,16,1,0,2000,6,171466
1,0,2,11,16,2,1024,0,0,131458
5,1,0,10,16,2,512,2000,0,130810
5,2,6,12,32,1,0,0,0,168209
4,0,0,12,4,2,0,2000,2,108164
2,1,6,13,4,0,1024,2000,8,174320
2,0,3,10,16,2,512,2000,0,127702
2,0,5,12,4,0,128,500,2,106398
0,1,0,12,32,1,1024,2000,2,208440
6,1,7,10,4,1,0,500,4,112278
2,2,5,13,8,2,128,2000,8,175369
5,0,2,13,4,1,128,0,4,121869
5,1,5,13,16,2,0,500,8,188629
2,1,6,13,4,2,128,0,4,122271
1,2,2,8,4,2,512,0,6,123219
2,2,5,10,4,2,512,0,8,146112
5,1,1,8,4,0,1024,500,2,98563
0,2,2,12,8,0,1024,1000,2,131206
3,1,1,8,32,1,128,500,8,218201
3,0,7,13,16,0,0,1000,4,163013
2,2,5,12,16,1,512,500,6,179591
4,0,0,8,4,1,256,2000,6,128589
2,0,0,8,32,2,1024,1000,0,172897
1,0,4,10,4,2,512,2000,8,155653
2,1,6,8,8,2,128,1000,6,131342
3,0,1,12,32,2,512,500,4,212067
5,0,2,13,32,2,512,500,4,216093
2,0,4,10,32,2,128,1000,2,184149
5,1,4,8,32,0,1024,2000,6,223685
5,0,3,10,4,1,1024,0,6,137542
4,0,1,11,8,1,256,1000,4,129373
5,2,2,10,32,2,256,1000,2,184958
3,1,4,13,16,0,1024,2000,6,197845
0,0,3,11,16,2,1024,0,4,161515
0,2,4,11,8,0,1024,1000,2,128075
6,1,6,10,16,0,1024,0,2,140504
1,1,7,12,4,1,512,0,4,121616
2,1,1,13,4,1,256,500,2,106732
1,1,3,12,8,0,128,2000,2,123708
3,1,7,13,32,1,0,1000,0,175285
5,1,2,13,16,0,128,1000,2,146846
0,0,6,12,16,0,0,0,6,166881
1,0,3,9,8,0,512,1000,2,109740
3,0,2,11,8,1,256,0,6,141164
0,0,4,10,16,2,0,1000,4,148857
5,2,0,12,32,1,1024,2000,2,204541
1,0,5,12,8,2,512,1000,4,141618
0,1,2,10,4,1,0,0,8,140178
2,0,7,11,16,1,1024,0,2,145122
2,0,6,10,8,2,512,1000,4,133094
6,1,6,13,8,0,0,1000,8,169840
6,0,2,9,8,2,1024,0,6,145584
0,0,4,13,16,0,256,500,6,177259
3,0,5,9,4,0,512,500,6,128159
2,2,1,10,4,1,0,1000,6,124582
3,0,7,13,16,1,1024,2000,6,197294
3,1,2,11,8,1,256,1000,0,101507
0,1,2,13,16,1,1024,2000,4,181303
3,0,0,12,16,1,256,1000,8,191612
2,0,5,9,8,2,0,0,8,147675
5,0,7,9,16,2,1024,1000,2,143240
6,1,5,11,32,2,1024,2000,4,218476
5,1,6,9,4,2,128,2000,0,82227
3,2,2,9,32,1,512,1000,0,169379
5,2,6,11,32,2,1024,1000,4,218398
2,2,6,13,32,2,256,500,6,227078
2,1,3,10,16,0,512,1000,6,171296
3,2,6,13,8,1,0,1000,4,138100
0,0,4,12,16,2,512,0,8,192943
5,0,6,12,4,2,128,2000,6,142633
0,1,1,9,16,2,0,500,2,127585
0,2,4,12,16,1,1024,0,0,132811
4,0,7,10,16,2,0,1000,6,167056
3,1,6,9,16,0,0,2000,8,183332
6,2,5,12,32,1,128,1000,6,223317
2,0,4,8,8,0,256,1000,6,137918
2,2,4,8,4,1,0,1000,0,72440
3,1,2,8,4,2,256,1000,2,91639
1,2,7,8,4,1,512,2000,2,100104
1,1,6,13,16,1,128,0,8,187948
0,2,0,8,4,1,1024,1000,4,118050
6,0,5,9,32,0,0,1000,4,192125
2,1,2,11,8,1,256,500,4,133142
3,1,7,13,16,2,0,500,8,189075
2,1,1,11,16,1,128,2000,6,174787
0,2,4,9,32,1,1024,1000,2,192939
5,2,5,9,4,2,512,1000,2,101507
5,0,1,10,16,2,512,1000,6,174204
2,1,6,13,16,0,256,2000,2,150039
4,1,5,11,32,2,512,2000,2,193976
6,2,3,8,32,2,256,1000,4,191615
1,2,3,9,4,2,1024,1000,4,120585
6,0,7,8,8,1,0,2000,0,86470
6,0,0,11,8,0,128,1000,0,97985
0,2,5,13,4,2,1024,0,2,116138
6,1,2,12,8,2,1024,0,4,139988
5,0,5,12,32,2,512,2000,0,183737
0,2,0,9,32,1,512,0,0,162790
0,2,1,10,32,1,128,500,4,191460
6,1,4,8,8,0,0,0,0,84667
6,2,3,9,8,0,1024,500,6,150951
3,2,7,10,16,1,512,500,6,170424
6,0,6,8,16,2,1024,500,4,149158
3,2,5,11,16,2,0,0,4,143208
0,2,3,12,8,0,256,1000,0,101806
5,0,2,10,16,2,0,1000,2,132458
3,1,7,8,32,1,1024,2000,8,240238
4,1,6,9,8,0,1024,500,6,149571
3,0,5,8,4,1,128,0,6,115730
6,0,2,9,8,1,1024,500,4,130648
1,1,6,12,16,2,512,500,2,146487
1,1,4,12,8,1,128,1000,4,132482
0,1,3,8,16,1,1024,2000,0,129791
2,1,4,8,16,2,0,0,2,118895
0,1,3,9,4,1,1024,1000,0,90742
2,0,2,9,4,2,0,500,6,120950
1,2,1,10,32,1,0,1000,4,198968
1,1,4,10,16,2,1024,500,4,161275
3,1,3,10,8,2,0,0,8,151277
5,2,7,8,8,0,256,1000,2,94435
4,2,2,13,4,1,128,1000,6,140426
0,2,3,13,16,1,1024,1000,8,206949
6,2,5,13,8,0,256,1000,8,171169
2,2,3,13,4,2,0,1000,4,125054
6,2,4,10,4,2,0,0,2,89535
5,0,7,8,8,0,128,2000,4,121733
2,2,6,13,4,0,256,0,2,107369
0,2,1,12,8,2,256,1000,8,170359
3,0,6,11,16,2,1024,500,0,133802
6,2,3,12,8,0,0,500,6,137103
5,1,6,8,16,1,512,1000,8,177699
0,1,3,8,8,2,1024,2000,4,137868
1,2,5,11,16,0,1024,1000,6,183805
1,0,6,9,16,1,1024,0,8,184382
0,1,4,9,16,1,128,2000,2,135794
0,0,5,9,32,1,128,2000,4,200105
0,1,5,10,8,1,1024,0,8,167181
2,2,3,9,8,0,512,2000,2,113113
0,0,6,10,8,2,256,1000,2,109422
6,0,4,10,8,1,256,1000,2,109667
5,0,0,9,8,1,0,500,6,130515
2,1,7,9,4,0,256,0,4,107870
0,1,1,11,4,1,256,2000,2,108459
4,1,7,13,4,0,512,2000,8,165368
4,2,0,11,16,0,256,2000,2,142952
5,1,0,10,16,2,512,1000,4,152254
1,2,5,11,8,1,128,0,6,141739
3,0,7,10,32,2,512,1000,2,189800
3,0,7,8,8,0,128,2000,8,153171
1,2,6,10,4,1,512,1000,4,117981
2,1,3,10,8,0,1024,2000,2,132003
2,2,2,11,16,0,128,2000,6,176580
2,0,1,13,8,0,128,1000,0,105472
3,0,7,8,4,1,256,2000,8,146082
4,2,1,12,8,0,128,1000,2,118218
3,1,1,12,16,0,512,500,2,144777
6,1,1,13,32,1,1024,1000,0,191716
0,2,7,12,4,2,1024,500,4,133426
2,2,2,8,8,0,256,500,0,88894
4,1,7,9,16,2,512,1000,4,148634
5,0,6,8,4,2,512,0,2,90037
5,2,6,11,4,2,0,0,0,82941
0,1,2,10,16,2,128,1000,2,135124
4,1,4,10,8,2,256,1000,0,95657
3,0,7,11,8,2,1024,2000,2,130012
3,0,4,11,8,1,0,2000,2,119316
6,0,1,10,4,1,512,1000,2,106168
6,0,7,13,32,2,128,0,6,220194
3,0,5,9,4,1,1024,2000,0,96607
5,2,7,9,8,1,0,2000,6,139390
2,1,6,9,4,2,512,0,2,94218
5,2,5,11,32,2,1024,1000,8,247633
6,2,0,10,4,0,1024,0,4,121150
0,2,5,13,16,1,512,500,0,132192
3,2,5,10,8,2,512,2000,0,104059
6,2,5,10,8,1,256,2000,4,130449
6,0,0,13,8,1,1024,2000,6,173599
2,0,4,8,4,1,512,0,4,107377
3,1,0,13,4,0,0,0,8,152066
2,2,4,8,4,2,128,1000,2,88306
3,1,0,12,8,1,256,2000,4,143658
2,0,0,8,4,2,512,500,4,106758
5,0,7,9,8,1,128,1000,2,105993
0,0,4,9,8,2,256,0,0,75917
0,2,7,13,8,2,1024,500,8,180072
3,2,3,9,16,2,128,1000,4,144693
4,0,7,9,4,1,256,0,4,107653
1,1,5,12,8,0,512,0,0,105230
6,1,2,9,16,2,512,1000,8,183832
6,0,2,11,16,0,256,500,2,140267
3,1,6,11,32,2,1024,0,2,194953
2,0,6,11,4,0,256,1000,6,134671
4,1,1,8,8,2,0,0,8,142350
5,0,7,13,32,0,256,2000,8,251190
2,1,0,13,4,2,256,2000,4,129875
2,2,0,10,16,2,512,500,6,168871
3,0,2,12,4,0,1024,2000,2,127508
3,0,5,11,8,2,256,0,8,159929
6,1,4,11,16,1,128,500,8,186061
3,0,5,9,32,2,512,1000,0,169369
3,0,1,11,4,2,512,0,2,98853
3,0,5,9,4,1,256,1000,0,81264
6,2,7,9,32,1,128,1000,6,211078
5,2,7,10,4,1,256,1000,8,149743
5,1,3,8,4,0,128,1000,6,122334
1,2,1,9,4,1,512,0,0,75128
1,1,5,9,16,0,128,2000,2,136021
3,2,0,13,16,1,256,0,8,189290
1,1,0,10,8,0,0,2000,2,112077
6,2,1,9,4,1,0,1000,6,124739
0,2,5,12,8,1,128,2000,4,139406
2,1,7,8,16,2,256,1000,2,127621
5,0,7,12,4,1,1024,500,2,120428
5,0,3,11,8,2,0,1000,2,111171
6,2,3,8,4,1,512,2000,8,151277
1,1,6,11,4,1,256,500,6,136109
2,0,1,13,32,2,256,500,6,224748
6,1,2,9,8,2,0,1000,8,152283
3,0,5,10,16,0,1024,0,2,139792
0,1,5,12,8,2,512,2000,2,127719
5,2,0,11,8,0,1024,500,4,140645
0,1,5,9,8,1,512,0,2,103529
6,0,3,12,32,2,0,1000,0,172519
6,2,3,12,8,2,256,1000,2,108449
6,1,6,13,16,1,512,1000,4,164914
0,0,2,13,32,1,256,1000,0,179709
6,2,6,11,16,1,128,2000,4,160779
3,1,0,9,8,1,128,500,4,189770
6,0,5,10,4,2,0,2000,6,135919
4,1,4,11,16,1,0,500,8,184174
1,1,5,12,8,1,0,0,4,128294
0,2,6,12,32,2,128,0,2,181468
4,2,3,8,16,0,512,500,6,162144
6,0,6,9,4,2,1024,1000,0,94934
3,2,4,8,16,0,0,0,8,170638
5,0,6,13,32,1,1024,2000,6,241526
2,1,5,10,4,2,1024,500,4,128372
1,1,4,11,8,1,128,0,6,143680
2,0,5,12,32,2,512,500,2,192580
6,1,1,9,32,0,128,1000,2,179670
1,2,1,12,4,2,0,500,2,104670
1,1,3,13,32,1,128,0,8,238567
3,2,3,8,16,2,128,500,6,157609
1,0,1,8,8,1,128,0,6,130665
0,0,1,11,16,2,0,0,4,148592
4,1,1,9,4,0,0,0,0,71352
4,1,7,13,32,2,128,2000,2,198541
4,2,1,9,8,2,128,1000,0,90444
0,2,4,11,4,2,1024,1000,0,100422
2,1,7,13,16,2,512,500,2,151581
3,1,7,13,32,0,1024,500,2,204230
1,0,5,8,32,1,512,0,4,192685
0,0,6,8,4,2,512,1000,8,144201
4,0,3,8,16,2,128,500,2,122496
6,1,3,12,32,2,1024,500,0,185598
5,1,6,10,16,0,512,1000,4,155222
1,1,3,8,8,1,512,0,6,134019
0,0,6,10,32,1,0,500,4,195074
0,1,5,10,8,2,512,0,2,111264
3,2,5,9,32,2,128,1000,2,174487
3,1,1,11,4,1,256,1000,8,153378
0,1,5,12,32,2,0,500,4,204416
4,1,0,10,32,2,256,500,2,181085
5,1,5,12,16,2,128,1000,0,127594
1,1,6,9,16,0,256,0,0,112780
3,2,0,8,8,0,512,0,4,116926
1,2,6,13,8,1,256,2000,8,177522
4,1,1,10,8,0,512,1000,4,137120
1,0,2,11,32,0,128,500,8,229649
6,1,0,13,32,1,1024,1000,0,192537
3,1,1,9,8,0,256,500,2,104017
4,1,1,12,4,1,1024,0,6,149305
4,0,3,8,4,2,0,500,2,83678
5,0,3,12,32,1,256,2000,0,180541
5,0,2,11,4,1,1024,0,0,92388
6,2,2,10,4,1,512,2000,2,108576
4,0,5,11,8,2,256,1000,2,116054
2,2,1,12,4,2,0,500,0,85884
4,2,2,12,4,2,512,0,2,106383
5,0,6,13,32,1,256,500,6,223918
2,0,1,11,32,1,512,2000,6,229843
3,0,7,11,32,1,256,0,4,197581
3,2,6,11,4,1,256,2000,6,138615
1,1,0,8,8,1,128,0,0,82154
0,0,2,12,16,1,1024,1000,0,138973
5,0,3,9,32,1,256,1000,4,195376
0,0,6,8,32,0,0,500,8,219354
2,2,3,8,32,2,1024,2000,4,204917
5,2,6,8,8,0,128,2000,8,153462
6,1,3,13,16,2,1024,0,8,203065
4,0,4,9,16,1,1024,1000,2,141474
6,2,6,11,32,0,256,500,6,218674
2,1,0,13,4,1,0,1000,8,155966
5,0,3,12,32,0,256,2000,2,199906
2,2,7,10,32,0,0,500,4,194867
4,0,0,13,4,1,0,1000,4,121857
3,0,5,10,4,0,512,1000,8,152701
3,2,6,12,32,0,256,0,2,186078
2,2,7,9,8,2,128,0,0,86730
0,2,5,10,8,1,1024,2000,6,158716
5,0,6,8,4,1,512,1000,8,141561
5,0,7,13,32,0,128,0,0,170983
3,1,7,10,8,1,256,1000,6,140901
1,0,0,12,32,2,0,500,0,168205
6,2,4,8,32,2,256,1000,2,177232
1,0,7,10,32,1,256,1000,8,235279
4,1,4,12,8,1,512,2000,0,112186
6,1,2,9,16,2,128,500,0,108711
6,2,0,12,32,1,512,500,0,179414
2,2,1,9,8,0,128,0,8,147666
3,1,3,8,16,1,512,500,2,130019
1,1,0,12,4,0,1024,2000,2,121600
1,1,5,11,8,2,0,0,0,92348
3,2,3,13,16,1,0,1000,2,144446
1,1,3,11,8,2,0,500,6,142424
3,1,1,11,16,1,1024,1000,2,153176
2,2,4,11,16,0,1024,0,0,131512
0,0,1,13,8,1,0,500,6,150452
6,0,1,11,4,2,0,0,8,146194
2,1,3,9,32,0,128,0,4,190592
5,0,7,12,16,1,128,500,2,139359
4,0,4,8,32,2,256,500,6,202827
0,0,3,11,4,2,512,0,4,117254
5,0,4,11,32,1,128,2000,8,236785
6,1,2,8,32,2,128,500,4,187720
1,0,4,8,8,0,128,0,8,147135
3,0,6,11,8,1,128,1000,0,98661
6,2,7,9,4,0,1024,1000,0,88535
2,1,5,8,8,2,256,500,8,148191
4,2,6,12,16,2,128,500,4,158225
2,2,6,12,4,2,512,1000,2,111756
0,1,1,9,8,0,128,0,4,117254
0,0,1,13,8,2,1024,0,4,145258
4,2,6,10,4,1,0,0,2,89658
5,1,3,9,16,1,0,2000,4,147576
5,0,4,11,4,2,512,500,4,118680
0,1,4,10,8,1,0,2000,6,145311
0,2,0,11,8,0,128,2000,8,167362
1,0,5,12,4,0,1024,2000,0,109090
3,0,7,8,16,2,256,2000,8,178999
1,1,3,11,16,1,128,0,4,151567
1,0,3,12,32,1,0,500,2,185353
5,2,3,9,16,2,512,500,2,133945
4,2,7,11,4,0,128,2000,0,89644
5,2,0,12,16,2,512,500,0,128982
3,1,7,8,16,1,512,1000,0,115591
2,0,2,11,32,1,256,0,2,178910
0,0,0,13,16,2,1024,500,4,171628
0,0,2,12,32,0,0,0,0,165978
3,2,2,11,32,0,0,1000,0,169079
1,0,2,8,16,2,128,0,2,121875
4,2,4,11,8,1,0,1000,4,128827
0,0,6,11,4,0,256,2000,0,94344
6,2,6,13,8,2,0,500,4,120567
1,0,2,12,16,1,128,2000,6,177845
0,1,5,10,4,0,0,500,0,77835
6,1,5,11,4,0,1024,2000,0,103034
3,2,1,10,32,2,512,1000,2,185539
3,2,6,9,8,1,512,500,6,137598
1,0,1,11,4,0,512,2000,6,142004
0,0,1,10,8,2,1024,0,6,150240
5,1,5,9,4,0,256,0,8,137076
6,0,1,13,8,1,128,2000,2,126772
4,2,0,12,8,0,512,1000,2,133375
0,2,5,11,4,1,128,2000,0,93579
4,2,1,12,32,0,256,0,2,187345
0,2,1,9,8,0,1024,500,0,98840
5,2,3,12,8,2,0,500,0,97898
5,1,1,12,4,0,256,2000,8,163498
1,1,4,8,8,1,512,500,2,104574
1,2,5,9,8,2,512,0,2,113362
5,0,7,12,8,1,256,500,8,233341
2,2,6,10,8,1,256,2000,8,167545
5,1,2,9,32,2,1024,2000,2,196333
3,2,1,8,8,1,512,2000,2,112936
3,1,0,11,8,0,512,0,0,96695
2,1,2,13,32,2,256,1000,4,209118
6,2,7,12,32,0,128,500,0,171794
4,2,0,10,16,0,256,2000,6,171257
0,0,6,8,8,1,1024,1000,6,148936
0,1,5,9,32,1,1024,2000,4,214357
2,0,2,13,8,0,1024,2000,8,188322
3,2,2,13,8,2,512,0,6,154614
1,1,3,12,8,0,0,0,8,155377
0,0,1,8,4,0,1024,1000,8,151438
3,0,5,8,16,1,1024,2000,0,129615
6,0,0,10,4,1,128,500,8,145599
4,2,2,11,16,0,128,500,4,152809
6,2,4,11,8,0,256,500,0,98719
2,2,6,11,8,1,256,1000,4,130659
5,1,4,13,32,0,256,0,8,241065
5,2,7,13,16,1,1024,1000,6,193673
5,1,0,9,8,0,128,0,8,172673
6,0,3,13,4,2,256,500,4,125647
0,0,6,13,16,2,128,500,2,143078
4,2,3,8,8,0,1024,0,2,108796
5,0,5,9,32,1,1024,500,6,220870
2,2,2,8,4,0,256,1000,4,109657
2,1,5,10,32,0,1024,0,6,222038
5,0,6,10,16,1,1024,500,0,129384
5,2,7,9,8,0,128,2000,8,184038
4,0,1,9,4,1,0,500,0,71553
5,0,0,13,16,0,512,2000,2,157740
4,2,5,10,32,1,256,0,8,227739
2,0,5,12,8,0,0,2000,0,104642
5,0,3,11,4,2,256,500,2,101623
6,0,5,13,16,1,0,2000,0,130079
1,0,6,11,32,2,1024,0,8,242883
6,1,3,10,8,1,256,0,0,91971
2,0,1,11,16,1,0,2000,8,188118
4,0,5,12,4,1,512,500,0,95048
6,2,0,12,16,1,1024,1000,6,188873
4,1,1,8,16,0,256,1000,0,113601
6,2,7,9,16,0,256,1000,0,117684
6,2,0,11,8,1,0,1000,6,144107
4,2,4,12,8,0,256,2000,2,124442
0,1,6,9,16,1,1024,0,8,189687
6,2,7,9,16,1,128,0,4,140205
5,2,7,8,4,2,0,1000,2,90438
1,2,3,9,16,1,512,0,8,178256
0,0,2,9,32,1,256,2000,0,166783
0,2,3,13,32,0,1024,1000,2,208227
4,1,6,10,4,1,256,0,0,92710
0,1,6,8,8,1,512,2000,2,111907
3,0,3,8,16,2,1024,500,2,136836
3,1,2,11,4,0,512,2000,4,127898
6,1,0,9,8,0,1024,500,6,149380
6,0,3,11,4,2,128,1000,2,102236
5,2,6,13,8,1,1024,2000,0,122344
1,0,2,12,16,2,512,0,4,159144
2,2,6,9,4,0,0,1000,2,89523
0,2,2,12,16,2,128,2000,6,179670
3,1,2,10,4,0,256,2000,0,89563
6,0,1,13,8,2,128,0,4,132265
2,1,3,9,4,1,128,500,8,137924
0,1,3,11,32,1,256,2000,6,223300
6,2,3,11,32,0,1024,2000,8,252777
6,1,2,9,4,2,128,0,8,136397
3,0,2,11,32,0,128,1000,4,201128
3,1,6,9,16,1,0,2000,4,148795
6,1,7,8,32,0,0,500,4,184819
4,2,3,11,32,1,512,500,8,237688
6,0,1,9,16,0,256,0,0,110962
2,1,4,9,16,2,1024,500,4,155341
6,2,6,11,8,1,1024,2000,6,165027
5,1,6,8,16,0,512,500,4,145854
1,0,5,11,4,1,1024,2000,4,133856
5,1,3,9,32,2,1024,0,4,200652
5,1,0,8,8,1,0,500,8,147143
4,2,6,12,16,2,1024,2000,0,146203
4,1,5,10,32,1,1024,1000,4,207980
6,2,4,11,4,2,512,2000,8,161123
5,0,1,13,4,1,512,2000,6,152111
4,1,4,9,8,2,128,0,0,86827
3,0,0,8,4,0,1024,2000,8,157280
6,0,3,8,32,0,1024,0,2,180289
2,1,2,12,16,1,1024,2000,6,189746
1,2,5,11,4,2,0,2000,6,137581
0,0,2,13,16,0,1024,2000,2,166772
6,0,4,8,32,1,0,0,8,216610
0,1,4,12,32,0,128,2000,8,244860
5,1,7,9,16,2,256,0,6,158053
1,1,7,12,32,1,1024,1000,8,253804
0,1,1,11,8,2,512,0,2,116771
5,1,0,12,4,2,512,1000,8,159271
3,1,7,8,8,2,1024,0,6,139725
0,2,7,8,8,0,0,0,8,142815
1,0,0,10,8,1,512,2000,0,102901
6,2,6,12,16,2,512,500,2,141452
5,2,7,9,16,0,128,500,2,128216
6,1,6,13,32,2,128,2000,4,215541
1,0,6,13,16,0,128,1000,8,194562
4,2,3,11,32,1,512,2000,2,194169
5,1,6,10,16,1,512,500,8,183126
0,1,6,12,32,1,1024,0,0,185613
5,0,7,9,4,1,1024,2000,6,142000
6,2,6,10,32,2,0,1000,6,212167
3,2,2,8,4,0,512,2000,4,113281
5,2,0,11,32,1,1024,500,4,212002
0,1,7,12,16,2,1024,0,2,148971
4,0,0,13,16,1,128,500,2,145802
2,0,5,9,4,1,128,500,2,91746
3,2,7,8,8,1,128,500,0,83126
4,1,6,10,8,0,256,500,4,124686
5,2,5,11,32,0,1024,0,4,207525
6,0,0,10,16,0,128,500,6,164347
1,1,7,13,8,1,128,1000,4,137671
6,2,2,10,16,2,512,1000,4,154919
0,2,0,9,16,2,128,500,0,109811
6,1,5,8,16,2,512,1000,2,129788
3,0,4,12,32,1,0,500,0,169464
6,1,1,9,4,0,128,0,8,136129
0,2,1,13,32,2,512,0,6,227043
2,2,5,11,8,1,128,1000,6,145892
5,2,4,13,4,1,0,1000,6,137023
1,2,3,13,8,2,128,500,2,118625
5,0,4,10,8,2,512,2000,2,109434
6,0,3,11,4,1,0,500,2,96581
4,2,7,9,32,2,0,500,6,204904
5,0,3,13,16,1,0,0,6,169580
2,0,1,9,16,2,256,2000,6,170784
6,0,1,12,4,0,512,2000,8,162865
0,2,2,10,32,1,256,500,8,231109
0,1,3,9,8,0,0,0,6,130885
2,1,2,11,8,2,256,1000,2,117915
6,1,1,13,16,1,128,0,2,139025
2,2,0,12,16,2,256,1000,8,191709
5,0,0,11,8,1,1024,0,8,171227
1,0,4,10,8,2,0,2000,6,144204
0,2,4,12,32,0,0,0,6,214822
6,2,4,12,8,0,512,500,2,123358
3,1,3,12,32,2,128,1000,4,205176
0,1,4,13,16,0,512,0,2,143875
3,2,3,8,8,0,256,0,2,101896
2,1,3,12,16,2,1024,1000,6,186234
4,0,6,11,4,1,1024,0,4,125561
0,2,6,11,4,2,1024,1000,4,132516
2,2,3,10,4,1,1024,2000,6,148902
3,0,0,9,8,0,128,1000,0,90681
5,0,2,9,16,0,256,1000,6,161880
5,0,1,8,8,0,1024,2000,8,167447
4,1,1,13,16,0,0,0,4,155814
0,2,7,13,32,0,256,0,6,219729
0,1,5,12,8,1,128,2000,2,121601
0,0,6,8,4,1,1024,500,2,101719
2,1,3,10,8,1,128,1000,2,184382
1,0,5,10,16,2,1024,0,6,174397
1,1,6,9,8,0,0,0,0,82419
4,1,7,10,16,0,256,1000,8,185514
0,0,1,12,16,0,0,1000,2,140851
2,1,5,11,8,2,1024,1000,6,156723
5,2,3,10,8,2,512,500,0,98439
3,1,7,8,16,2,256,2000,4,148711
2,1,1,12,16,0,128,500,4,154938
1,2,0,10,32,1,1024,500,8,240755
1,0,6,13,8,2,0,1000,6,140499
5,2,3,10,16,2,512,2000,6,175733
5,1,5,13,4,1,1024,0,2,117830
3,0,0,12,32,2,128,1000,0,170498
5,1,1,10,4,1,0,2000,8,147211
4,1,0,13,4,0,256,0,0,92771
3,2,4,11,32,1,512,500,8,238044
5,2,2,9,16,1,1024,0,6,181971
6,0,1,12,4,0,1024,500,6,148310
2,0,0,13,16,2,1024,500,8,207401
5,0,6,8,16,0,1024,2000,0,127106
4,1,2,10,8,2,0,0,4,117257
0,2,3,13,16,2,256,2000,4,170379
5,2,4,13,16,1,128,0,2,142892
1,2,1,13,4,0,512,1000,2,113625
1,0,7,9,16,1,1024,1000,0,128938
1,2,2,8,8,0,1024,1000,6,170695
0,2,5,8,8,0,256,500,0,88325
1,2,6,11,8,1,256,1000,8,163828
6,0,1,9,4,2,0,500,4,103660
5,2,5,13,4,2,0,0,2,100524
1,0,2,12,8,0,0,2000,0,104391
3,2,1,9,8,2,512,2000,0,98037
0,2,4,9,32,1,0,500,8,217625
6,2,7,8,16,1,1024,500,6,170603
3,0,7,11,4,1,0,500,6,130629
3,0,5,11,4,0,512,0,4,118931
3,2,3,9,16,0,0,0,2,122576
3,1,3,9,16,2,0,1000,6,156381
5,0,4,10,4,1,1024,1000,6,141164
1,0,7,13,8,1,1024,2000,6,174347
2,2,5,8,8,0,1024,1000,0,98076
5,1,5,13,16,0,0,0,6,172122
5,2,1,12,4,0,1024,0,8,162859
6,0,1,12,16,1,256,0,4,154482
6,0,5,11,8,1,128,0,6,137943
1,2,1,8,32,2,128,2000,2,178408
2,2,2,13,8,1,1024,2000,0,193712
6,1,1,11,8,2,512,0,8,164800
1,1,4,12,16,2,1024,500,4,167554
1,0,3,9,32,1,1024,1000,0,171874
4,1,3,8,8,2,0,2000,8,150770
2,1,2,8,4,2,512,500,0,74233
6,0,6,13,16,0,1024,1000,4,172017
2,0,2,10,16,1,256,500,4,148813
5,0,4,13,32,2,128,0,6,224471
5,0,5,9,16,2,256,1000,2,134826
2,2,2,9,32,2,256,500,6,209820
4,0,5,11,32,1,256,0,0,179721
4,0,4,8,8,0,512,2000,6,143427
2,0,0,11,32,0,512,2000,4,212730
6,1,4,9,4,1,512,1000,4,116059
0,0,7,10,16,1,128,0,4,147608
4,2,5,8,32,1,0,0,6,198621
3,2,3,9,16,1,1024,1000,8,191378
5,0,2,10,32,0,1024,1000,6,228935
2,2,0,13,8,2,0,0,6,144793
3,1,4,12,4,2,1024,2000,6,156701
2,0,5,9,16,1,256,0,6,158470
1,2,0,12,8,1,128,0,4,127089
5,2,6,11,16,2,1024,500,2,148599
5,0,7,12,8,0,128,2000,6,153822
4,2,6,9,4,1,0,1000,6,126986
4,0,4,12,32,1,1024,0,2,196901
3,2,6,8,8,0,128,2000,6,138536
1,1,6,9,16,0,256,1000,2,135060
2,2,7,10,16,0,256,500,4,147280
1,2,7,12,8,1,0,500,8,163131
5,0,1,8,4,0,512,2000,6,130886
3,2,7,11,4,1,1024,0,8,161101
0,0,0,11,32,1,256,1000,6,218953
3,1,1,12,32,0,256,2000,0,177004
6,0,7,11,16,2,0,500,0,117356
3,0,6,10,16,0,256,1000,4,151597
1,2,3,9,32,2,1024,1000,8,239271
6,1,3,8,32,0,0,0,8,215165
6,0,1,13,32,0,128,500,2,191657
6,2,7,12,8,1,0,500,2,110711
0,2,0,11,32,1,1024,500,6,232019
3,0,2,9,8,1,1024,1000,2,120841
1,2,5,13,8,1,128,500,2,119915
3,0,4,10,32,1,0,2000,8,233792
0,0,0,11,4,1,1024,500,0,97691
5,0,2,11,4,1,1024,1000,8,164437
4,1,4,8,16,2,128,500,2,121839
1,0,2,10,32,2,512,500,6,221054
1,2,2,10,16,1,0,1000,0,118727
3,1,1,12,32,2,1024,500,2,203448
4,2,3,13,16,0,256,0,2,141790
2,1,5,8,8,2,128,1000,6,130284
2,1,2,12,32,1,512,500,6,227288
0,1,7,8,4,2,512,0,2,86798
2,1,4,10,32,0,128,2000,2,187328
1,2,0,8,16,2,512,1000,8,177042
2,0,3,8,16,1,1024,500,4,156300
5,2,4,8,16,0,512,1000,6,163637
5,0,1,9,16,0,0,0,6,155176
5,2,5,9,16,2,256,1000,8,176162
2,1,7,13,16,0,1024,2000,0,148117
0,1,2,13,4,0,128,500,0,90785
6,0,7,10,16,0,256,2000,0,126391
6,0,5,8,4,1,1024,0,6,132351
4,2,1,10,32,0,256,1000,4,203635
6,0,7,9,8,2,512,500,4,128729
6,2,2,8,4,2,128,500,8,131867
5,0,4,12,32,0,128,0,0,170121
