brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,rating,Number of Ratings,Number of Reviews,Price
MSI,Intel,i3,9,32.0,DDR4,256.0,1000.0,MacOS,64,6,2,0,100,211090
Apple,Apple,Ryzen 3,13,4.0,DDR5,0.0,0.0,Linux,64,6,3,5000,100,133253
Lenovo,Apple,i7,10,16.0,DDR5,256.0,500.0,MacOS,64,0,3,1000,50,116529
Apple,AMD,M1,13,8.0,DDR4,0.0,0.0,Windows,32,8,1,5000,50,159568
Apple,AMD,Ryzen 5,9,32.0,DDR3,256.0,500.0,Windows,32,4,3,100,500,192998
MSI,Intel,M2,13,16.0,DDR3,256.0,2000.0,MacOS,32,6,3,5000,500,186307
Acer,AMD,Ryzen 5,10,32.0,DDR5,1024.0,0.0,Linux,64,2,4,500,10,189785
Apple,AMD,i3,10,8.0,DDR5,0.0,500.0,Windows,32,8,5,5000,100,157018
Dell,Apple,i5,8,16.0,DDR4,128.0,1000.0,Linux,64,0,1,50,0,109497
Acer,AMD,i3,13,8.0,DDR5,128.0,1000.0,Linux,64,0,1,0,100,103080
Lenovo,Intel,M2,8,4.0,DDR3,256.0,500.0,MacOS,64,2,1,100,20,86769
Lenovo,AMD,Ryzen 5,8,4.0,DDR4,256.0,1000.0,Windows,32,8,1,500,20,136773
Apple,Intel,M2,13,32.0,DDR4,1024.0,1000.0,MacOS,64,2,4,100,100,207328
Acer,Apple,i7,9,8.0,DDR3,0.0,2000.0,MacOS,64,6,5,1000,50,141761
MSI,Intel,Ryzen 5,11,8.0,DDR3,256.0,2000.0,MacOS,64,8,4,0,20,168408
MSI,AMD,Ryzen 3,10,32.0,DDR4,128.0,2000.0,Linux,64,4,1,1000,500,201546
Asus,Apple,M1,12,32.0,DDR5,0.0,0.0,MacOS,64,4,5,5000,10,199230
Lenovo,AMD,M2,8,32.0,DDR3,256.0,2000.0,Windows,32,2,4,1000,10,180834
HP,Apple,M1,9,4.0,DDR4,0.0,2000.0,Linux,64,4,5,5000,10,116315
Asus,Apple,Ryzen 7,13,32.0,DDR5,1024.0,,MacOS,64,2,4,50,500,213693
MSI,AMD,Ryzen 5,9,4.0,DDR5,128.0,500.0,Windows,64,6,5,1000,100,125076
Acer,AMD,Ryzen 5,9,32.0,DDR4,0.0,1000.0,MacOS,32,6,4,500,20,209969
MSI,Apple,M1,13,8.0,DDR3,128.0,500.0,MacOS,64,2,1,0,50,117521
Acer,Apple,Ryzen 7,12,8.0,DDR5,256.0,2000.0,MacOS,32,6,1,50,500,154663
Asus,AMD,Ryzen 3,13,32.0,DDR3,512.0,0.0,Linux,64,4,1,100,500,207469
Lenovo,Intel,i5,12,32.0,DDR4,0.0,500.0,MacOS,32,6,4,1000,10,217915
MSI,AMD,M2,13,4.0,DDR3,128.0,2000.0,Windows,32,4,5,100,500,132820
Apple,Apple,M2,8,16.0,DDR5,0.0,0.0,MacOS,32,4,5,50,500,137625
Acer,AMD,Ryzen 5,12,4.0,DDR4,256.0,0.0,MacOS,64,0,2,100,50,85133
Lenovo,Intel,M1,8,8.0,DDR5,256.0,0.0,Linux,64,6,3,500,500,131276
HP,AMD,i3,12,32.0,DDR5,128.0,1000.0,MacOS,64,6,1,50,10,218956
Acer,Apple,Ryzen 5,12,8.0,DDR4,1024.0,0.0,Windows,64,2,1,0,500,122702
Asus,AMD,i3,13,16.0,DDR4,0.0,2000.0,Windows,32,2,1,0,100,148707
HP,Apple,Ryzen 3,12,4.0,DDR3,0.0,500.0,MacOS,64,8,2,0,10,148112
HP,Apple,Ryzen 5,8,8.0,DDR4,256.0,500.0,Windows,64,4,2,0,100,114678
Dell,AMD,M2,13,4.0,DDR3,0.0,2000.0,Windows,32,0,2,50,20,96071
MSI,Apple,M1,10,32.0,DDR4,128.0,1000.0,MacOS,32,4,1,50,20,197026
Acer,Apple,Ryzen 3,8,8.0,DDR5,512.0,1000.0,Windows,32,6,5,5000,50,141677
HP,Intel,Ryzen 3,10,16.0,DDR3,256.0,0.0,Windows,32,8,1,50,500,178747
Dell,Intel,i5,9,4.0,DDR4,,2000.0,MacOS,64,4,2,1000,10,119625
Asus,Intel,Ryzen 5,13,4.0,DDR3,0.0,0.0,Linux,64,8,2,5000,20,148585
Lenovo,Intel,i3,9,16.0,DDR3,1024.0,0.0,Linux,32,4,3,50,500,153869
Apple,Apple,i3,13,,DDR3,128.0,2000.0,MacOS,32,6,4,50,0,158341
Apple,AMD,Ryzen 5,13,8.0,DDR5,0.0,1000.0,Linux,64,6,3,50,0,151313
Acer,Apple,Ryzen 7,8,4.0,DDR4,128.0,1000.0,Linux,32,4,3,0,50,105233
HP,Apple,i5,10,16.0,DDR4,0.0,500.0,Linux,32,0,1,500,500,110542
Apple,Apple,i5,13,4.0,DDR3,0.0,2000.0,Linux,32,6,4,0,20,147842
MSI,AMD,i5,10,4.0,DDR4,0.0,0.0,MacOS,64,2,4,5000,100,91651
Apple,Intel,i3,13,32.0,DDR5,256.0,2000.0,Linux,64,0,1,500,500,184203
Apple,Apple,Ryzen 3,10,8.0,DDR3,512.0,0.0,Linux,64,4,5,500,0,130523
Apple,Apple,M1,9,8.0,DDR5,1024.0,500.0,MacOS,32,0,1,500,500,99285
,Intel,Ryzen 7,8,32.0,DDR5,512.0,500.0,MacOS,64,2,5,5000,20,178357
HP,Apple,M2,13,8.0,DDR4,512.0,500.0,Linux,32,6,5,5000,100,158918
MSI,AMD,i5,11,8.0,DDR4,128.0,500.0,Windows,64,6,4,0,10,144086
HP,Apple,i3,10,8.0,DDR3,256.0,0.0,MacOS,32,6,1,1000,500,134967
Acer,Apple,i3,10,16.0,DDR5,256.0,1000.0,MacOS,32,2,1,100,20,132272
Acer,Intel,M2,11,32.0,DDR4,0.0,0.0,Linux,64,0,4,1000,10,164824
Acer,Apple,Ryzen 3,8,4.0,DDR3,512.0,500.0,Windows,64,4,3,0,0,110041
Asus,Apple,M2,10,16.0,DDR3,1024.0,1000.0,MacOS,32,4,1,500,10,161345
Apple,AMD,Ryzen 5,8,4.0,DDR4,128.0,2000.0,MacOS,32,0,2,100,0,79261
Asus,Intel,Ryzen 5,10,32.0,DDR5,256.0,0.0,MacOS,32,6,2,1000,50,208354
Dell,Intel,M1,12,32.0,DDR3,0.0,2000.0,Windows,32,4,1,5000,50,208329
Acer,AMD,M2,10,32.0,DDR4,1024.0,500.0,MacOS,32,6,5,5000,0,226225
MSI,Apple,M1,12,8.0,DDR3,512.0,2000.0,MacOS,64,8,4,50,100,176181
HP,Intel,i5,13,16.0,DDR4,1024.0,1000.0,Windows,32,8,5,5000,50,208348
Apple,Intel,M1,8,32.0,DDR3,256.0,1000.0,MacOS,64,4,2,1000,100,189256
Lenovo,Apple,i5,10,4.0,DDR5,128.0,1000.0,Windows,64,0,2,0,100,79019
MSI,Apple,Ryzen 7,9,8.0,DDR3,512.0,0.0,Windows,64,0,4,100,100,91097
Apple,Intel,M1,9,8.0,DDR4,128.0,2000.0,Windows,64,0,2,50,20,92798
Asus,Apple,Ryzen 3,11,16.0,DDR4,1024.0,2000.0,Linux,32,6,3,5000,500,187436
Asus,Intel,i5,9,16.0,DDR4,1024.0,2000.0,MacOS,64,8,2,5000,20,195835
MSI,Apple,Ryzen 3,12,16.0,DDR5,0.0,500.0,MacOS,64,6,5,100,500,172225
Asus,Apple,i3,9,8.0,DDR4,512.0,0.0,MacOS,64,2,5,100,500,108876
Acer,AMD,i5,9,32.0,DDR4,1024.0,0.0,Windows,32,2,3,1000,100,186374
Dell,Apple,i3,9,4.0,DDR5,256.0,2000.0,Linux,64,4,5,5000,0,119562
HP,AMD,i7,10,32.0,DDR4,256.0,0.0,Windows,64,2,5,500,500,179290
Dell,Apple,Ryzen 3,11,4.0,DDR4,128.0,2000.0,MacOS,64,0,5,5000,50,92538
Apple,Intel,i7,8,32.0,DDR5,256.0,2000.0,Windows,32,4,1,1000,10,193373
HP,Intel,i5,11,16.0,DDR3,1024.0,2000.0,Linux,32,8,3,50,20,204939
HP,Apple,i3,12,4.0,DDR4,256.0,1000.0,MacOS,32,8,3,0,20,156755
Dell,Apple,i5,10,8.0,DDR3,512.0,,Windows,64,2,2,5000,10,110902
MSI,Intel,i7,13,4.0,DDR5,128.0,0.0,Linux,32,2,3,1000,100,104309
HP,Apple,M2,10,8.0,DDR4,512.0,500.0,Windows,32,8,4,500,500,161527
Dell,AMD,M2,9,32.0,DDR4,1024.0,1000.0,Windows,32,2,3,500,10,190223
HP,AMD,i5,9,16.0,DDR5,1024.0,0.0,MacOS,64,2,4,1000,100,138903
Lenovo,AMD,Ryzen 7,12,4.0,DDR4,256.0,2000.0,Linux,32,6,5,50,20,145658
MSI,AMD,Ryzen 5,13,8.0,DDR3,0.0,500.0,Windows,64,8,4,500,10,166189
Acer,AMD,i7,10,32.0,DDR3,0.0,1000.0,Linux,64,8,1,500,500,225586
HP,Apple,i5,13,16.0,DDR5,1024.0,0.0,MacOS,64,2,5,5000,0,156653
Lenovo,Apple,i3,8,16.0,DDR4,1024.0,0.0,MacOS,64,0,4,5000,50,118832
Acer,AMD,i5,11,16.0,DDR4,128.0,500.0,MacOS,32,6,5,50,50,169621
Acer,Apple,M2,10,32.0,DDR5,1024.0,,Linux,32,0,1,50,50,173105
Apple,Apple,i3,13,32.0,DDR3,1024.0,,Linux,64,2,5,50,10,203174
HP,AMD,Ryzen 5,8,32.0,DDR3,128.0,0.0,Windows,64,8,5,50,500,220034
Dell,Apple,i5,8,16.0,DDR5,512.0,1000.0,Linux,64,0,3,1000,100,114072
HP,Apple,M1,11,4.0,DDR4,512.0,2000.0,MacOS,64,4,2,1000,500,125842
Lenovo,Apple,M2,8,8.0,DDR3,128.0,2000.0,Windows,32,0,4,100,500,90385
Acer,AMD,M1,12,32.0,DDR4,128.0,1000.0,Linux,32,8,2,100,20,235431
HP,Apple,Ryzen 5,8,4.0,DDR3,512.0,0.0,MacOS,64,2,1,100,50,87850
Dell,Intel,i7,13,8.0,DDR4,512.0,500.0,MacOS,32,0,1,500,10,107147
Apple,Intel,i3,12,16.0,DDR3,512.0,500.0,Windows,32,2,5,50,50,146027
HP,AMD,M1,8,4.0,DDR4,512.0,0.0,MacOS,32,6,2,1000,500,122907
MSI,Intel,Ryzen 7,9,16.0,DDR5,256.0,1000.0,Linux,32,4,4,1000,100,149402
Apple,AMD,i7,8,,DDR3,128.0,0.0,MacOS,64,8,4,50,0,146113
Dell,Intel,i3,12,32.0,DDR5,0.0,500.0,Windows,32,8,5,100,0,237083
Lenovo,Intel,M2,8,16.0,DDR3,256.0,0.0,MacOS,64,2,4,5000,500,125180
Acer,Intel,M2,8,4.0,DDR3,0.0,0.0,MacOS,32,4,3,500,20,100482
HP,AMD,M2,8,32.0,DDR3,0.0,1000.0,Linux,32,8,2,1000,0,220315
Dell,AMD,Ryzen 5,12,4.0,DDR4,1024.0,2000.0,Linux,64,0,1,0,0,106703
Apple,Apple,M1,8,8.0,DDR3,128.0,500.0,Linux,32,8,4,500,10,149274
MSI,AMD,M2,11,8.0,DDR5,256.0,500.0,Linux,64,0,4,500,10,98701
Dell,Intel,Ryzen 3,13,32.0,DDR4,128.0,0.0,MacOS,32,8,4,100,20,238536
Asus,Intel,M2,11,4.0,DDR4,512.0,500.0,Linux,64,0,5,50,500,91507
MSI,AMD,i5,12,4.0,DDR3,128.0,500.0,MacOS,32,6,1,0,20,133944
Apple,AMD,Ryzen 5,9,4.0,DDR4,0.0,2000.0,Linux,64,2,2,100,500,95142
Lenovo,AMD,i3,11,4.0,DDR3,512.0,,Linux,32,6,4,50,10,138761
Acer,Apple,i3,13,8.0,DDR5,128.0,500.0,Linux,64,0,3,0,0,105054
Apple,Intel,i3,10,4.0,DDR4,128.0,1000.0,MacOS,32,2,5,5000,500,98393
Lenovo,Apple,i3,13,8.0,DDR4,0.0,1000.0,Linux,64,4,2,5000,100,135259
HP,Apple,i5,11,4.0,DDR5,512.0,1000.0,MacOS,64,0,4,1000,0,91407
Dell,Intel,,10,4.0,DDR5,0.0,1000.0,Linux,32,8,2,0,0,141587
Asus,Intel,Ryzen 7,12,16.0,DDR3,,1000.0,Linux,64,8,5,100,100,191409
MSI,AMD,Ryzen 3,13,16.0,DDR4,256.0,,Windows,64,4,3,0,20,170627
MSI,AMD,i5,9,4.0,DDR5,256.0,500.0,Linux,32,6,4,0,10,125529
Dell,Apple,i3,10,8.0,DDR4,1024.0,,MacOS,32,0,3,0,20,100839
Asus,AMD,i5,10,4.0,DDR5,256.0,2000.0,Windows,32,8,5,1000,20,154246
Dell,AMD,Ryzen 5,13,16.0,DDR4,512.0,0.0,MacOS,64,2,3,5000,20,144740
HP,Intel,Ryzen 7,11,4.0,DDR5,1024.0,1000.0,MacOS,64,4,5,5000,10,133200
Lenovo,Intel,i3,10,16.0,DDR4,512.0,500.0,Windows,32,6,3,50,20,168482
Apple,AMD,Ryzen 3,12,4.0,DDR3,256.0,1000.0,Linux,64,6,2,0,20,139659
MSI,Intel,i3,13,32.0,DDR4,256.0,2000.0,Windows,32,2,2,500,50,198427
HP,AMD,Ryzen 7,12,4.0,DDR3,128.0,0.0,MacOS,64,2,5,100,0,101128
Lenovo,Intel,Ryzen 3,13,8.0,DDR3,512.0,500.0,Linux,32,4,2,500,50,138216
,Intel,Ryzen 7,12,16.0,DDR3,0.0,2000.0,Windows,64,2,3,50,10,145652
Asus,Intel,Ryzen 3,11,32.0,DDR4,128.0,2000.0,MacOS,32,8,3,100,500,238077
MSI,Intel,,13,16.0,DDR4,512.0,500.0,Linux,32,6,4,50,500,184002
Apple,AMD,M1,9,,DDR3,1024.0,500.0,MacOS,32,2,5,100,100,143319
Dell,Apple,i7,11,8.0,DDR5,512.0,2000.0,Linux,64,0,2,5000,500,108375
Dell,Intel,i5,12,4.0,DDR4,1024.0,0.0,Linux,64,2,5,5000,100,115094
Lenovo,AMD,i5,13,8.0,DDR4,1024.0,0.0,Windows,64,6,2,500,500,162579
,AMD,M2,11,4.0,DDR4,256.0,2000.0,Linux,32,8,4,500,50,158799
Acer,Intel,Ryzen 3,12,32.0,DDR4,,2000.0,MacOS,64,2,3,1000,50,192420
,Apple,M2,8,8.0,DDR3,512.0,1000.0,Linux,64,8,3,50,50,157003
Lenovo,Intel,M2,8,8.0,DDR5,0.0,1000.0,MacOS,32,0,1,500,0,81526
Acer,AMD,i3,10,16.0,DDR5,1024.0,0.0,Linux,32,6,5,100,10,174866
HP,Apple,M1,9,8.0,DDR5,256.0,1000.0,Linux,32,4,2,0,500,122454
Asus,AMD,Ryzen 5,8,4.0,DDR5,0.0,0.0,Windows,32,6,1,0,500,112267
HP,Intel,Ryzen 5,12,8.0,DDR3,128.0,500.0,Linux,64,4,5,0,500,132249
Apple,Apple,i3,11,8.0,DDR4,1024.0,1000.0,Linux,32,4,2,1000,20,141332
MSI,AMD,i3,13,32.0,DDR4,128.0,0.0,MacOS,64,6,4,500,50,221310
Asus,AMD,i7,11,4.0,DDR3,0.0,0.0,MacOS,32,4,5,50,0,111449
Acer,AMD,Ryzen 5,10,16.0,DDR4,0.0,2000.0,MacOS,64,8,2,50,100,182119
MSI,Intel,Ryzen 3,11,4.0,DDR3,0.0,0.0,Linux,32,0,3,1000,100,80380
Dell,Apple,Ryzen 7,8,32.0,DDR5,512.0,1000.0,MacOS,32,2,5,100,100,180313
Acer,Intel,M2,11,4.0,DDR3,1024.0,2000.0,MacOS,32,4,2,5000,50,133571
Lenovo,Intel,i5,8,4.0,DDR4,1024.0,2000.0,Linux,32,4,3,500,100,124691
Dell,Intel,M2,8,8.0,DDR4,1024.0,1000.0,MacOS,32,6,3,500,100,148685
Dell,Apple,M2,9,8.0,DDR4,512.0,500.0,Windows,64,8,1,100,100,156781
Lenovo,Intel,Ryzen 7,10,4.0,DDR5,0.0,1000.0,Windows,64,2,2,100,20,96334
Asus,Intel,i7,12,4.0,DDR3,0.0,1000.0,MacOS,64,4,1,500,100,118324
Dell,Intel,Ryzen 5,8,16.0,DDR3,128.0,2000.0,MacOS,64,8,1,500,0,175984
Apple,Intel,M2,13,32.0,DDR4,,1000.0,MacOS,64,2,4,0,50,200126
Acer,AMD,M1,10,8.0,DDR3,256.0,500.0,Linux,32,6,1,50,500,140356
MSI,Intel,i3,12,8.0,DDR4,512.0,500.0,Windows,32,4,1,0,20,134712
Dell,AMD,M1,13,8.0,DDR3,128.0,500.0,Windows,64,6,4,0,20,153855
Acer,Intel,M1,11,8.0,DDR5,128.0,2000.0,MacOS,64,6,4,50,50,152873
HP,Apple,Ryzen 5,10,4.0,DDR5,128.0,1000.0,MacOS,64,4,5,1000,100,116510
Acer,AMD,Ryzen 3,13,4.0,DDR3,0.0,0.0,Linux,64,8,1,5000,500,148833
MSI,AMD,i7,10,16.0,DDR5,256.0,,Linux,64,8,3,1000,500,184348
Acer,AMD,M2,10,8.0,DDR5,128.0,500.0,Windows,32,6,4,1000,100,140920
Lenovo,AMD,M2,11,8.0,DDR5,1024.0,1000.0,Linux,64,6,2,1000,10,159746
,Apple,M2,11,4.0,DDR4,0.0,2000.0,Windows,32,0,5,100,100,90653
Asus,Intel,i3,10,16.0,DDR3,256.0,1000.0,MacOS,64,2,5,0,500,138247
HP,AMD,Ryzen 7,13,4.0,DDR3,1024.0,2000.0,MacOS,32,6,1,100,0,159665
Lenovo,Apple,Ryzen 3,9,8.0,DDR4,256.0,0.0,Windows,64,6,3,100,100,135821
Asus,AMD,Ryzen 7,8,8.0,DDR4,256.0,0.0,MacOS,64,2,4,50,50,98906
Acer,Intel,i5,11,32.0,DDR5,1024.0,2000.0,Linux,32,4,2,1000,100,218611
MSI,AMD,i7,9,32.0,DDR3,512.0,1000.0,MacOS,32,8,1,500,50,231649
HP,Apple,Ryzen 3,11,32.0,DDR4,256.0,,MacOS,32,4,3,1000,20,199985
Lenovo,Intel,Ryzen 3,10,16.0,DDR5,512.0,2000.0,Windows,64,2,1,0,10,142036
Asus,Apple,M2,9,4.0,DDR3,256.0,1000.0,Linux,64,2,1,100,20,94556
Asus,Intel,Ryzen 7,13,8.0,DDR5,1024.0,1000.0,Linux,64,0,5,0,50,122923
HP,Intel,i3,13,8.0,DDR3,256.0,1000.0,MacOS,64,0,2,100,10,107093
Apple,Intel,i5,12,16.0,DDR5,128.0,500.0,MacOS,32,8,2,100,20,188417
Acer,AMD,M2,8,8.0,DDR3,128.0,500.0,Linux,32,6,2,100,100,130556
HP,Apple,M2,8,8.0,DDR3,256.0,500.0,Linux,32,2,2,500,500,99275
Asus,Apple,M2,11,4.0,DDR3,1024.0,2000.0,Windows,32,0,4,1000,500,104482
Dell,Apple,Ryzen 7,8,32.0,DDR3,1024.0,2000.0,MacOS,32,4,4,100,100,208420
Lenovo,Intel,Ryzen 3,12,32.0,DDR5,0.0,500.0,MacOS,32,0,2,50,10,168921
HP,AMD,i7,13,16.0,DDR4,1024.0,2000.0,Linux,32,4,3,5000,20,181822
Apple,Intel,Ryzen 3,9,32.0,DDR3,512.0,500.0,Windows,64,0,4,5000,0,167685
Asus,Apple,Ryzen 5,9,32.0,DDR3,256.0,2000.0,Linux,64,4,4,100,0,201349
Acer,AMD,i7,13,16.0,DDR3,128.0,1000.0,MacOS,32,0,3,1000,0,129857
Asus,AMD,M2,10,16.0,DDR3,1024.0,500.0,MacOS,32,0,2,1000,20,128299
Acer,AMD,i7,13,32.0,DDR5,128.0,2000.0,MacOS,64,8,1,500,500,243630
HP,Apple,Ryzen 3,9,4.0,DDR4,0.0,1000.0,MacOS,32,6,4,100,20,123993
Acer,AMD,i3,11,16.0,DDR4,256.0,1000.0,Windows,64,2,1,50,20,137219
MSI,AMD,M2,12,8.0,DDR4,1024.0,2000.0,MacOS,64,6,1,500,50,164414
MSI,Intel,i7,13,16.0,DDR5,128.0,1000.0,Linux,32,8,3,500,500,193560
MSI,Intel,Ryzen 5,10,8.0,DDR4,1024.0,0.0,Windows,64,4,2,100,0,134351
Apple,AMD,Ryzen 7,11,16.0,DDR5,0.0,500.0,Windows,64,6,1,100,0,164302
Apple,AMD,i3,13,16.0,DDR5,128.0,500.0,MacOS,64,2,2,500,0,143053
Dell,Intel,i3,11,32.0,DDR3,128.0,1000.0,Windows,32,2,5,500,500,188281
Apple,Intel,i3,13,32.0,DDR5,256.0,2000.0,MacOS,32,4,2,500,50,217015
HP,Intel,i7,11,32.0,DDR4,256.0,0.0,Windows,64,2,3,0,50,182596
Asus,Apple,i3,8,4.0,DDR4,128.0,,Windows,32,8,3,500,20,142983
Asus,Apple,Ryzen 3,11,32.0,DDR4,256.0,500.0,Linux,64,6,5,1000,500,218772
Dell,Intel,i3,8,32.0,DDR3,128.0,1000.0,Linux,64,2,3,5000,500,173996
Apple,AMD,Ryzen 5,9,16.0,DDR3,512.0,0.0,Linux,32,6,2,50,0,160455
Acer,Intel,M2,8,16.0,DDR3,1024.0,1000.0,Windows,64,0,2,50,0,122363
Dell,Apple,M2,11,4.0,DDR5,512.0,0.0,Linux,64,6,2,5000,500,132035
Acer,AMD,i5,12,8.0,DDR4,512.0,1000.0,Linux,64,4,3,100,100,141130
,Apple,Ryzen 5,12,16.0,DDR5,1024.0,2000.0,Linux,64,8,2,500,500,208102
Lenovo,AMD,i7,9,16.0,DDR5,128.0,500.0,Windows,64,2,4,50,100,126983
Asus,Apple,i3,11,8.0,DDR4,128.0,1000.0,MacOS,64,8,5,50,100,164478
MSI,AMD,i3,8,4.0,DDR3,256.0,1000.0,Linux,64,6,4,1000,50,125234
Apple,AMD,Ryzen 3,12,,DDR4,0.0,0.0,Windows,32,2,2,1000,20,134892
Acer,AMD,Ryzen 7,13,32.0,DDR5,128.0,2000.0,Windows,32,8,3,0,10,245841
Lenovo,AMD,i3,10,4.0,DDR5,1024.0,2000.0,MacOS,64,4,5,5000,0,136049
Asus,Apple,M1,11,8.0,DDR3,0.0,0.0,Linux,32,0,4,0,100,91526
MSI,Apple,Ryzen 5,13,8.0,DDR5,1024.0,2000.0,Windows,64,0,2,50,0,121384
Acer,AMD,i7,13,32.0,DDR5,1024.0,500.0,Windows,64,4,3,100,0,218951
Acer,AMD,M2,11,32.0,DDR4,1024.0,1000.0,Windows,64,0,2,50,0,182736
Dell,Apple,i5,10,32.0,DDR3,0.0,0.0,MacOS,64,4,4,100,500,191912
Dell,AMD,i3,12,4.0,DDR4,512.0,2000.0,Linux,32,6,4,50,20,149241
Asus,AMD,i5,10,8.0,DDR4,1024.0,500.0,Windows,64,4,5,1000,0,139879
MSI,AMD,i3,9,32.0,DDR4,256.0,500.0,Windows,64,0,3,500,20,159941
Acer,Intel,i7,8,32.0,DDR5,128.0,2000.0,Windows,32,6,1,50,10,208630
Asus,AMD,Ryzen 7,8,8.0,DDR5,128.0,2000.0,Windows,32,4,2,0,10,120261
Asus,Intel,Ryzen 5,13,16.0,DDR3,128.0,0.0,Linux,32,4,3,100,50,157864
HP,AMD,M2,12,4.0,DDR5,0.0,2000.0,Linux,32,6,1,100,0,138471
Apple,Apple,i7,10,16.0,DDR3,,0.0,Windows,32,2,3,50,100,131283
Dell,Intel,i5,13,32.0,DDR4,256.0,1000.0,Windows,32,0,2,100,50,180831
MSI,Intel,i3,11,4.0,DDR4,256.0,,Windows,64,2,2,0,500,98881
,AMD,i5,13,16.0,DDR5,256.0,0.0,MacOS,64,6,5,1000,50,177413
Asus,AMD,Ryzen 5,11,8.0,DDR5,256.0,500.0,MacOS,32,6,4,500,10,147913
Acer,Intel,M1,11,32.0,DDR3,512.0,1000.0,MacOS,32,8,4,500,100,240110
HP,Apple,M2,9,,DDR5,256.0,2000.0,Windows,64,8,4,100,0,148993
MSI,Apple,i7,9,,DDR5,256.0,0.0,MacOS,32,6,5,50,0,126042
Asus,AMD,i5,11,4.0,DDR5,0.0,2000.0,Linux,32,8,4,100,10,155589
Acer,Apple,i5,12,4.0,DDR4,0.0,500.0,MacOS,32,4,3,0,500,117246
Dell,Apple,Ryzen 5,9,32.0,DDR5,256.0,0.0,Windows,64,2,4,5000,20,175012
Apple,AMD,M1,9,32.0,DDR5,512.0,1000.0,Linux,32,6,4,50,10,216708
HP,Apple,i3,8,8.0,DDR4,256.0,1000.0,Windows,64,4,2,1000,100,118139
MSI,AMD,,13,8.0,DDR4,,2000.0,Linux,64,0,5,0,20,116572
HP,Intel,i5,8,8.0,DDR4,256.0,1000.0,MacOS,64,0,5,1000,100,91463
Dell,AMD,Ryzen 5,12,16.0,DDR4,1024.0,1000.0,MacOS,32,8,4,50,0,205627
MSI,Intel,i3,9,8.0,DDR5,512.0,2000.0,Linux,32,8,1,1000,20,161088
HP,Intel,M1,9,,DDR5,128.0,2000.0,Linux,64,4,2,0,100,196802
Lenovo,Apple,M2,10,16.0,DDR5,256.0,0.0,Windows,64,0,4,0,0,115499
Dell,Apple,M1,12,32.0,DDR3,128.0,0.0,Linux,32,6,1,100,100,212990
Dell,Apple,M2,13,16.0,DDR4,512.0,2000.0,Windows,64,2,3,5000,20,155902
Dell,AMD,M1,13,8.0,DDR5,256.0,500.0,Linux,32,8,2,50,0,166884
Lenovo,Apple,Ryzen 7,13,8.0,DDR5,128.0,500.0,Linux,64,4,5,500,100,136238
Lenovo,Intel,i3,12,8.0,DDR5,128.0,0.0,MacOS,32,8,1,5000,50,157521
Acer,Apple,M1,10,16.0,DDR4,512.0,0.0,MacOS,32,4,4,500,20,151168
Asus,Apple,Ryzen 7,10,32.0,DDR4,,2000.0,Windows,64,0,1,1000,20,170831
Apple,AMD,i7,8,4.0,DDR4,1024.0,500.0,Windows,64,8,5,500,20,152021
HP,AMD,Ryzen 5,12,32.0,DDR5,512.0,2000.0,Windows,32,4,3,500,500,215564
Acer,Intel,M1,12,8.0,DDR4,1024.0,0.0,Linux,64,4,1,0,0,141254
HP,AMD,M2,10,16.0,DDR5,256.0,1000.0,Linux,64,8,4,0,20,184651
Apple,Apple,i3,11,16.0,DDR3,128.0,1000.0,Windows,64,2,1,0,100,136754
Asus,AMD,M2,11,8.0,DDR4,512.0,1000.0,Linux,32,6,3,500,50,151414
,Intel,Ryzen 7,8,16.0,DDR4,512.0,2000.0,MacOS,64,0,1,1000,100,117631
Asus,Apple,Ryzen 7,11,8.0,DDR5,512.0,500.0,Linux,64,8,3,50,100,164771
Lenovo,Intel,i7,11,32.0,DDR4,0.0,0.0,MacOS,64,8,3,100,20,226772
Apple,AMD,M2,11,16.0,DDR4,256.0,500.0,Windows,64,2,2,1000,50,134340
Asus,AMD,Ryzen 3,9,4.0,DDR5,0.0,500.0,Linux,32,0,2,0,50,71690
Acer,Intel,Ryzen 5,8,16.0,DDR5,512.0,0.0,Windows,64,8,4,1000,50,174228
MSI,Apple,M2,10,8.0,DDR5,512.0,500.0,MacOS,32,2,4,50,50,113989
Acer,AMD,Ryzen 3,11,4.0,DDR3,1024.0,1000.0,Windows,32,6,4,5000,10,147327
HP,AMD,i3,13,8.0,DDR5,0.0,0.0,MacOS,64,4,3,0,50,131638
Acer,Apple,Ryzen 5,9,16.0,DDR4,128.0,1000.0,MacOS,64,6,3,50,20,161185
Apple,AMD,M2,11,4.0,DDR3,256.0,2000.0,Windows,32,6,2,5000,500,140021
Dell,Intel,i7,9,4.0,DDR5,128.0,1000.0,MacOS,64,6,3,100,50,127243
HP,AMD,i3,8,16.0,DDR3,128.0,2000.0,Windows,64,6,2,1000,100,160788
Asus,AMD,Ryzen 5,13,4.0,DDR3,256.0,2000.0,Windows,32,4,1,100,10,131933
HP,Apple,M2,13,32.0,DDR4,512.0,0.0,Windows,64,0,4,500,100,179482
MSI,Intel,M2,13,4.0,DDR3,1024.0,1000.0,MacOS,64,0,4,1000,20,109137
Lenovo,Apple,Ryzen 5,11,4.0,DDR5,512.0,1000.0,MacOS,64,2,5,5000,20,108775
